name,lat,long,alt,heading
日本 Japan_Tohoku_Yonezawa_YRC,37.9744608,140.1453838,219.0,1.8205748602328529
日本 Japan_Toyama_Tonami_TFC,36.634792,137.000605,56.0,1.7960360233955326
日本 Japan_Toyama_Toyama_TFC,36.653578,137.280862,78.0,1.5707963267948966
日本 Japan_和歌山県 Wakayama_紀ノ国 Kinokuni_Kinokuni FC,34.257988,135.38366,27.0,2.5305914969721996
日本 Japan_Yamaguchi_Abuchou_Fukuga Flying Club,34.504672,131.599328,544.0,0.46094299962917545
The Netherlands_Brabant_Oss_Delta Oss,51.7851,5.51462,4.0,-0.6891654596257857
The Netherlands_Groningen_Ter Apel_MTA,52.92043,7.06772,-5.0,0.9059205581152787
The Netherlands_Groningen_Ter Apel_MTA NNO,52.92047,7.06779,-5.0,0.3521677261433877
The Netherlands_ZH_GMVC_045,52.0749018,4.6145487,0.0,2.297010125604194
The Netherlands_ZH_GMVC_090,52.0749219,4.6145774,0.0,-3.1280086093677277
New Zealand_Canterbury_Christchurch_Christchurch MAC,-43.4748340016666,172.318133731666,123.0,3.0661033485584968
New Zealand_Hawkes Bay_Norsewood_Galloway 1,-40.023293626666664,176.24077082666668,367.0,3.1238351830191413
New Zealand_Hawkes Bay_Norsewood_Galloway 2,-40.02329363,176.2407708,367.0,2.0766228928911294
New Zealand_Manawatu_Pahiatua_Woods 1,-40.445586605,175.806972025,168.0,-0.10889734428261427
New Zealand_Manawatu_Palmerston North_Aeroneers 1,-40.20333359666667,175.643035375,116.0,-1.894753523497481
New Zealand_Manawatu_Woodville_Line 1,-40.312506631666665,175.90712269666668,144.0,-3.100087696983452
New Zealand_Matamata_Waharoa_MPMACF4,-37.73052,175.743187,51.0,2.6478404158234343
New Zealand_Waikato_Hamilton_Hamilton MAC,-37.8359967,175.26017,53.0,2.869948244105621
New Zealand_Waikato_Pukekawa_Airsail MAC Runway,-37.3227076,175.0391587,57.0,-3.139077257359774
New Zealand_Wairarapa_Carterton_Nats 2021,-41.0095051,175.5678963,89.0,2.585529061836606
New Zealand_Wairarapa_Carterton_Nats 2022 #1,-41.00965278,175.568429,90.0,2.60590284189464
New Zealand_Wairarapa_Carterton_Nats 2022 #2,-41.00965278,175.568429,90.0,-2.630098742261618
Norway_Akershus_Sorum_Gjerdrum MFK,60.055012,11.194707,145.0,1.775946276526989
Norway_Buskerud_Kongsberg_KMFK,59.5891307,9.7859266,70.0,1.879512156062143
Norway_Innlandet_Tynset_Tynset Flyplass,62.257257,10.669259,480.0,2.398701912228498
Norway_Oppland_Lena_GOMFK Airport,60.590584,10.685999,443.0,1.9728845619718531
Norway_Oppland_Lena_GOMFK Airport 2,60.59099,10.68623,443.0,1.2739747588146564
Norway_Trondelag_Trondheim_Udduvoll Airfield,63.3193793,10.2719935,19.0,0.6072826152947867
Norway_Vestfold_Tønsberg_Jarlsberg,59.294969,10.368608,12.0,-1.6069014725837558
Norway_Viken_Frederikstad_Gansrød,59.1905291,10.9960431,5.0,-0.7272500005474168
Norway_Viken_Hønefoss_Lamyra RMFK,60.1166833,10.2535756,77.0,1.078136405260016
Norway_Viken_Kråkstad_Vingtor 1,59.632072,10.8916946,103.0,1.0749585401137733
Norway_Viken_Frederikstad_Gansrød,59.1905291,10.9960431,5.0,-0.7272500005474168
Norway_Viken_Vestby_Crashalot,59.636602,10.712072,93.0,-1.0319138713443312
Peru_Arequipa_Arequipa_Pista Club AQP,-16.3785238,-71.6022621,2341.7,2.9205201063841986
Peru_Santa Maria_Santa Maria_Uyuyuy,-12.3993388,-76.7688977,34.0,3.0735633899551074
Polska_Opolskie_Grodków_Lipowa,50.732882,17.423685,164.0,0.8964250451863396
Polska_Podkarpackie_RKLM_East zone,49.9674125,21.9575088,205.0,1.4530895494146572
Polska_Podkarpackie_RKLM_North zone,49.967413,21.957509,205.0,-0.09310058164948383
Polska_Podkarpackie_Tuszów Narodowy_East RWY,50.3737275,21.4855725,157.0,2.003385107368788
Polska_Warszawa_Grodzisk_Chudoby,52.330135,21.07349,79.0,-0.0825176787301574
Saudi Arabia_Riyadh_Banban_RC Field 1,24.942058,46.58379,663.0,1.1318431983315418
Saudi Arabia_Riyadh_Banban_RC Field 2,24.945651,46.582275,663.0,-2.0168686317095323
Saudi Arabia_Riyadh_Banban_RC Field 3,24.9463872,46.5819323,663.0,-2.0157429051316154
Saudi Arabia_Riyadh_Banban_cross runway 1,24.9473024,46.5849255,663.0,-0.4328816166350963
Saudi Arabia_Riyadh_Banban_cross runway 2,24.9495896,46.585894,663.0,-0.43196207692320254
South Africa_Gauteng_Barnstormers_South,-26.012262,28.295955,1560.0,2.823544301428883
South Africa_Gauteng_NERF_Main,-26.071704,28.104736,1512.0,1.28843022954866
South Africa_Gauteng_NERF_Side,-26.071704,28.104736,1512.0,2.340055628350361
South Africa_Gauteng_PRF_Main,-25.883121,28.323747,1548.0,1.7216542998098576
South Africa_Gauteng_PRF_South,-25.883708,28.323535,1548.0,-2.8553156506704713
South Africa_Gauteng_WHRF_Main,-25.867335,28.086918,1461.0,2.223972126875309
South Africa_Gauteng_WHRF_Side,-25.867335,28.086918,1461.0,-3.009704717383973
South Africa_KZN_BRCC_R1,-29.528858,31.191822,97.0,-1.3858758059699807
South Africa_KZN_DMAC_R1,-29.745946,30.590546,744.0,-1.8694282817915742
South Africa_KZN_DMAC_R2,-29.745257,30.590207,744.0,-2.7249300986415257
South Africa_KZN_DSC_R1,-29.812111,29.398135,1635.0,-2.6593525987639155
South Africa_KZN_MMAC_R1,-29.677127,30.499108,742.0,-3.010747133362104
South Africa_KZN_Shongweni_R1,-29.796888,30.740967,613.0,-1.0988060081865274
South Africa_Western Cape_Cape Town_TMFC,-33.70484512152715,18.731722738176074,80.0,-2.212859917939694
South Korea_Choongbuk_CheongJu_SWclub,36.651212,127.352999,28.1,-1.5468308850803973
South Korea_FreeZone_Incheon_IAS,37.52017,126.609195,0.0,-1.557560216506291
South Korea_Gyeongsangbuk-do_Gyeongsangbuk-do-si_Bluewing,36.227771,128.322534,34.0,0.02326521168745567
South Korea_Gyounggi-do_Youngin_Youngin RC Club,37.110669,127.15795,24.0,0.008540149632888041
South Korea_Seoul_Gwangnaru_Gwangnaru RC Club,37.547381,127.11931,9.0,-1.2489052033028938
Switzerland_Switzerland_Aargau_Gnadenthal,47.3870206,8.300321,371.0,0.9925451730495528
Switzerland_Switzerland_Aargau_Auenstein,47.455637,8.152906,371.0,-0.03413608026977304
Switzerland_Switzerland_Dielsdorf_MG Wehntal,47.487865488,8.463508306,416.0,0.23580805031430435
Switzerland_Switzerland_Eglisau_MG Zürich,47.584802637,8.536884063,411.0,-0.12986116473062737
Switzerland_Switzerland_Flaachtal_South,47.5632558,8.6365915,440.0,1.6009261795689806
Switzerland_Switzerland_Flaachtal_North,47.5649468,8.6365099,440.0,0.4298695415989052
Switzerland_Switzerland_Muolen_Mfv-Bischofszell,47.5080887,9.322711,533.0,-0.05517889490275119
Switzerland_Switzerland_Raron_MG Raron,46.30390034061541,7.822135705508124,638.0,0.0264117925712422
Switzerland_Switzerland_Sierre_Gam Sierre,46.27207232748664,7.489284732330617,515.0,2.766121961646034
Switzerland_Switzerland_Thurgau_Roggwil,47.510149,9.37255,449.0,1.5910740043420326
Switzerland_Switzerland_Zuerich_MG-Sulzer,47.512315,8.779359,474.8,-0.8732874131170708
Switzerland_Switzerland_Zuerich_MV Pfaeffikon,47.3661412,8.8071755,633.0,0.9237205513189622
Taiwan R.O.C._Hsinchu_Cyonglin_RW1,24.751417,121.0892444,102.0,-2.556179037251308
Taiwan R.O.C._Kaohsiung_Qiaotou_GT F3A Club,22.5470494,120.5043635,3.0,1.9757085623374053
Taiwan R.O.C._New Taipei City_Gan Yuan_GY F3A Club,24.958469,121.381761,34.0,-0.5076898401702644
Taiwan R.O.C._Tai Chung_Shi Gang_ALIGN,24.2646496,120.8164123,320.0,1.0442834558401772
Thailand_Doi Saket_Chiang mai_TK flying,18.830513,99.137784,317.0,0.3088105792354754
Türkiye_Adana_Kelaynak_Kelaynak RC Club,36.937963,35.56348,14.0,-1.4764548720649917
Türkiye_Çatalca/İstanbul_Bahşayiş_Hezarfen RC Airfield,41.101236,28.551835,76.0,2.3771535578064737
Türkiye_Sakarya_Akyazi_Kumkopru Dinsiz Cayi Free Pist,40.7726,30.618548,29.0,1.1374137821149515
Türkiye_Sakarya_Catalkopru_Free Pist,40.77440221972578,30.565984691260066,23.0,-1.582095280017214
Türkiye_Sakarya_Catalkopru_Free Pist 2,40.77440221972578,30.565984691260066,23.0,1.678656245333063
Türkiye_Pendik/İstanbul_Kurna_Imuk RC Airfield,40.96676,29.336645,14.0,1.5271236414695095
UK_England_Ashford WC site_EW,51.1016379297256,0.780571857468021,41.0,0.22473459636946794
UK_England_Cheshire_South Cheshire RCS,53.191909,-2.417539,38.5,0.46710772268974304
UK_England_Berkshire_BADMAC,51.485253,-0.706192,26.0,0.4636289564356326
UK_England_Bristol_AMARC2002,51.4594364,-2.7913634,6.0,2.616369568343185
UK_England_Cark_NS,54.16515,-2.959564,7.0,0.9824699939543813
UK_England_Derbyshire_Ashbourne,53.007353,-1.70378,187.5,0.27125563699357247
UK_England_Fareham_Lee Bees,50.81145225097501,-1.200995380060003,6.0,0.04642786939984863
UK_England_Hampshire_Winchester,51.031846,-1.249123,126.0,-0.08355866808900864
UK_England_Hertfordshire_NLMFC,51.984883,-0.164091,82.0,1.3198197417825965
UK_England_Hurley_Hurley Plane Crazy MFC,52.5422835909335,-1.63183100008144,103.0,1.3098250936339995
UK_England_Lancashire_Tydesley MFC,53.48175,-2.47744,19.0,-0.21267758363270078
UK_England_Lancaster_LAMMAC,53.9878782,-2.838337,4.0,1.3851091264489548
UK_England_Leicestershire_Buckminster,52.780372,-0.707717,136.0,-0.3344483423067844
UK_England_Leicestershire_Langar,52.88555,-0.90215,38.4,1.608679391638127
UK_England_Leeds_Greenmires,53.942108,-1.611087,193.0,0.20536277695331698
UK_England_NASA_Bottom Line,53.353658,-1.197674,108.0,1.0421161864281847
UK_England_Norfolk_Suton,52.549383,1.074484,39.0,-1.511228425735689
UK_England_North Lincolnshire_Isle of Axholme MFC,53.484475,-0.7983359,3.0,0.9621724539839186
UK_England_South Yorkshire_HDMAC,53.547784,-1.7061633,320.0,-0.3812896023995397
UK_England_South Yorkshire_Thorne MFC,53.6356636470862,-0.9765717480301792,3.4,-0.2716237864105315
UK_England_Steventon_OHC,51.63577,-1.3602658,58.0,-0.8943571229124708
UK_Scotland_Stirlingshire_FMFC,56.069774,-3.798021,11.2,0.43373473854113564
UK_Scotland_East Lothian_Drem,56.0147674,-2.7925803,9.0,-0.3273983612590391
UK_Scotland_West Lothian_WCMFC,55.805747259895575,-3.591703289922192,292.0,-0.4654168009731249
Ukraine_Kharkovskaya_Kharkov_Korotych2,49.968425,36.021258,120.0,0.32395254711411675
USA_Arizona_Apache Junction_Superstition L,33.4429,-111.588937,520.0,-0.285731794205602
USA_Arizona_Apache Junction_Superstition R,33.442958,-111.588687,520.0,-0.2741531719402627
USA_Arizona_Florence_SLMAC,33.042829306827045,-111.48430729295265,438.0,-0.3447579290214609
USA_California_Arvin_Line 1,35.1953728,-118.9100759,109.0,0.2279143051380047
USA_California_Arvin_Line 2,35.1952648,-118.9096007,109.0,0.2402037194230791
USA_California_Fallbrook_Palomar RC,33.34057,-117.15497,93.0,-0.845099144924157
USA_California_Hemet_Model Masters,33.70175,-117.04329,455.0,-0.5128855296948285
USA_California_Livermore_EBRC,37.7201,-121.70393,172.0,-0.11252363259001848
USA_California_Perris_Riverside RC,33.77802,-117.1946,431.0,1.3163097352012147
USA_California_Petaluma_Liberty Field,38.277997,-122.687978,13.0,0.0011262646388839387
USA_California_Sacramento_SAM,38.491209,-121.280276,38.0,-1.0832706531190321
USA_California_Sacramento_TRCM,38.2056609,-121.5264837,0.0,0.2904481330279659
USA_California_Santa Clara_SCCMAS,37.172953,-121.6817019,103.0,0.953497418778847
USA_California_Silverado_OCMA,33.771025,-117.695519444444,438.0,0.29562708921326675
USA_California_Silverado_OCMA CL 1,33.7710917,-117.6957222,438.0,0.2483682945317194
USA_California_Silverado_OCMA CL 2,33.7710333,-117.69545,438.0,0.245738687824662
USA_Colorado_Arvada_AAAMeast,39.842016,-105.212331,1804.0,0.27066712217809613
USA_Colorado_Arvada_AAMwest,39.842101,-105.212671,1804.0,0.2966732581068821
USA_Colorado_LAMA_East,40.064143,-104.919959,1533.0,-0.2425367671215722
USA_Colorado_LAMA_West,40.064043,-104.920466,1533.0,-0.2491729135833742
USA_Colorado_Littleton_JeffcoAero-West,39.531925,-105.060907,1684.0,-0.02618798866042461
USA_Colorado_Littleton_JeffcoAero-East,39.531911,-105.059342,1684.0,-0.028209617137058926
USA_Colorado_Parker_Crosswinds East,39.568589,-104.61279,1814.0,0.27950910195567474
USA_Colorado_Parker_Crosswinds West,39.568661,-104.613082,1814.0,0.2804244354746055
USA_Florida_Apopka_RCACF North,28.642679,-81.512956,26.0,1.54292290760705
USA_Florida_Archer_Archer East,29.5346843,-82.5585802,26.0,0.1223793931808519
USA_Florida_Jacksonville_Gateway (East),30.5519515,-81.7142842,5.0,-0.27872049093710516
USA_Florida_Jacksonville_Gateway (West),30.5519004,-81.7145987,5.0,-0.29179662660150407
USA_Florida_Lake Placid_Lake Placid Aero Mod,27.222255,-81.399597,41.0,-1.5855920537401107
USA_Florida_Miami_AMPS,25.60385,-80.519478,2.0,-0.021734528814620308
USA_Florida_Ocala_FC 1,29.059602,-82.128483,19.0,-0.016896642856058245
USA_Florida_Ocala_East,29.059614,-82.128109,19.0,-0.025184878516429074
USA_Florida_Palm Beach_Palm Beach RC Club,26.464563,-80.217236,4.0,0.005697811368542644
USA_Florida_Sebastian_NE,27.774875,-80.527422,5.0,-0.7721355658239248
USA_Florida_Sebastian_NW,27.77468,-80.52764,5.0,-0.7718470612935839
USA_Georgia_Fort Valley_GAMA Left,32.598498,-83.848397,148.7,-3.1071068224694147
USA_Georgia_Guyton_Sand Hill,32.2237883,-81.3951023,14.7,1.2328294735653387
USA_Georgia_Hinesville_Heath Green Skyranch,31.844457,-81.687571,19.0,0.9835515361763666
USA_Georgia_Statesboro_Prosser,32.4935981,-81.6688037,64.0,1.9078557794694817
USA_Georgia_Roberta_CMJ Left,32.634239,-83.970533,151.0,1.1916053083227003
USA_Georgia_Roberta_CMJ Right,32.634059,-83.970427,151.0,1.1902192490168308
USA_Indiana_Converse_Flying Eagles,40.5756044,-85.8999964,253.0,-0.1331762536297916
USA_Indiana_Muncie_Farm Friendly Fliers,40.24974352385223,-85.43079674061754,280.0,-0.003154550683455356
USA_Indiana_Muncie_IAC Site 1 Left3,40.17076317472747,-85.31704430169152,297.0,-0.058709021193007735
USA_Indiana_Muncie_IAC Site 3,40.16640604973022,-85.31943069258362,297.0,-0.006449680755666139
USA_Indiana_Muncie_IAC Site 4 Left,40.1584225648021,-85.32360933786138,297.0,0.018905120432892407
USA_Indiana_Plainfield_Screaming Eagles,39.68997822852742,-86.40591268207292,229.0,2.6263072610526894
USA_Indiana_South Bend_South Bend RC Club,41.519475,-86.2398523,251.0,3.128289045795972
USA_Kansas_DeSoto_Kaw Valley Aerodrome,38.994235,-94.926666,239.0,1.5643791841079526
USA_Kansas_Hillsdale Lake_RC Barnstormers E-W,38.645479,-94.907945,282.0,-0.4576592215811208
USA_Kansas_Hillsdale Lake_RC Barnstormers N-S,38.645563,-94.907575,282.0,1.561585290522284
USA_Louisiana_Crowley_RAMS North Line,30.26533,-92.35972,7.0,1.5707963267948966
USA_Louisiana_Crowley_RAMS South Line,30.265,-92.35974,7.0,1.5707963267948966
USA_Michigan_La Salle_Weak Signals Right Line,41.82710049244139,-83.52874185981098,193.0,-0.18296929150960523
USA_Michigan_La Salle_Weak Signals Left Line,41.82702163176265,-83.52925890925718,193.0,-0.189819932361679
USA_Michigan_Northville_Midwest RC Society,42.422029,-83.614765,294.0,0.26946149866871427
USA_Missouri_Saint Charles_Phantom Flyers LSt,38.84153728,-90.41975293,132.0,0.9256781796134371
USA_Missouri_Saint Charles_Phantom Flyers RSt,38.84140112,-90.41963149,132.0,0.8737736880496233
USA_Nevada_Las Vegas_Bennett,36.090058,-115.015305,485.0,-0.02491384006913514
USA_Minnesota_East Bethel_Anoka County RC,45.328732,-93.230624,274.0,1.5707963267948966
USA_Minnesota_East Grand Forks_Red River RC,47.971912,-97.041131,253.0,1.5707963267948966
USA_Nebraska_Omahawks_Omahawks South,41.31009369854008,-96.12849612518468,355.0,1.5280757663554403
USA_New Jersey_Bridgewater_Summerset RC,40.5805505,-74.679188,18.0,-1.7922421479210808
USA_New Jersey_Franklin Twp_Millstone RC,40.468558,-74.5645558,26.0,0.3484038525632634
USA_New Jersey_Pemberton_BCRC,39.981785,-74.695566,18.0,1.996084545614879
USA_New York_Chenago_Binghamton Aeros,42.1903214,-75.8391689,285.0,-0.14864869325348204
USA_New York_Foster_AGS 15-30,42.122999,-76.132827,504.0,0.3666966260357958
USA_New York_Haverstraw_HVRC,41.21432,-73.973245,18.6,0.24622712444767003
USA_New York_Marcellus_ARC,43.01053551,-76.35184636,255.5,1.1627590461938841
USA_New York_Suffolk County_Edgewood Flyers,40.7767986,-73.3068751,30.0,1.9606102072051552
USA_North Carolina_Huntersville_Waymer f3a,35.404172,-80.816214,53.0,2.2011804289156207
USA_North Carolina_Mocksville_Winston-Salem RC,35.914518,-80.509921,220.8,1.5707963267948966
USA_Ohio_Aurora_Ray Harmon,41.27841550470886,-81.31868240362893,356.0,0.6377899052312455
USA_Oklahoma_Pryor_Propbusters,36.3041229,-95.2376016,204.0,1.605494762459765
USA_Pennsylvania_Easton_Lehigh Valley R/C,40.712503,-75.307766,125.5,2.9677833018518323
USA_South Carolina_Tabor City_SMFC,34.0406083,-78.7643847,20.35,1.751548666956178
USA_Texas_Bayou City Flyers_Left (north),29.726495,-95.691242,28.0,0.8925308429739397
USA_Texas_Bayou City Flyers_Right (south),29.726321,-95.691086,28.0,0.8944047852676006
USA_Texas_Bomber Field_North Line,29.939489,-96.059681,53.0,1.1168487717842275
USA_Texas_Bomber Field_South Line,29.939099,-96.059491,53.0,1.1643530593411535
USA_Texas_Cypress_SPARKS East,30.045892,-95.680911,50.0,-0.027256946285423134
USA_Texas_Dickinson_TCRCC,29.4404128,-94.9965018,2.5,1.4218810422065924
USA_Texas_Fort Bend RC_Left (north),29.542342,-95.836505,30.0,1.5410269761757291
USA_Texas_Fort Bend RC_Right (south),29.542017,-95.836492,30.0,1.5590679587387515
USA_Texas_Georgetown_GAMA North (left),30.715914,-97.627813,243.0,0.8145298232640955
USA_Texas_Georgetown_GAMA North (right),30.715722,-97.627707,243.0,1.1886426292810555
USA_Texas_Houston Sport Flyers_1,29.9813156,-95.4436228,31.0,-2.173079000542439
USA_Texas_Huffman_Jetero North Line,30.061796,-95.020597,24.0,1.1981183995225098
USA_Texas_Huffman_Jetero South Line,30.061575,-95.0205,24.0,1.2668454889213678
USA_Texas_Lake Dallas_Falcons,33.0984,-96.99585,162.0,1.5683750406636665
USA_Texas_New Waverly_Tri-County Barnstorm,30.56076,-95.48703,111.0,2.143772695376821
USA_Texas_Richardson_Richardson RC Club,33.107105,-96.520775,510.0,1.5860613117466307
USA_Texas_SpaceCity_South,29.866558,-95.816105,47.0,1.5759404584206091
